cohort_id,subject_candidacy_id,certified_name,resulting_person_id,luna_report_path,terra_report_path,review_date,review_status,limitations,confirmed_count,held_count,split_count,rejected_count,evidence_urls,primary_rationale
toronto-trustee-2026,can_9b9511aaebde561a82cfbb130bb8d0b6,Rhea Dechaine,per_c5a0ed9f32ce542daae2171d3c5fe66c,docs/research/trustee-career/2026/can_9b9511aaebde561a82cfbb130bb8d0b6-luna.md,docs/research/trustee-career/2026/can_9b9511aaebde561a82cfbb130bb8d0b6-terra.md,2026-08-27,reviewed,,1,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://cscmonavenir.ca/publications/rapports-annuel/rapport2223/administration.html;https://www.toronto.ca/news/notice-that-the-election-for-the-french-language-catholic-school-trustee-conseil-scolaire-catholique-monavenir-ward-4-toronto-est-is-void/;https://www.toronto.ca/wp-content/uploads/2023/01/8d2a-FinalFRDeclaration-of-Results-2023-ByElection.pdf,Terra independently reviewed the complete Toronto 2003+ search and confirmed 1 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_e7c787f550605ea09c7eb8e0a4972aef,Clescadine Gustave,per_07180fa9e49a5acab4bb252d2b3b0c9c,docs/research/trustee-career/2026/can_e7c787f550605ea09c7eb8e0a4972aef-luna.md,docs/research/trustee-career/2026/can_e7c787f550605ea09c7eb8e0a4972aef-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://stbonifacesc.archtoronto.org/siteassets/bulletins/2022_12_18.pdf,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_6564e3e01a3c506b880b505fb4c79615,Derek McNulty,per_e740afb661d55956804d6b2523a42e9b,docs/research/trustee-career/2026/can_6564e3e01a3c506b880b505fb4c79615-luna.md,docs/research/trustee-career/2026/can_6564e3e01a3c506b880b505fb4c79615-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_2ce1f567f57052e09357e59dd3ac8cec,Rosanna Araujo,per_e1d42d0877bf5294a22e35c92f2ae7ca,docs/research/trustee-career/2026/can_2ce1f567f57052e09357e59dd3ac8cec-luna.md,docs/research/trustee-career/2026/can_2ce1f567f57052e09357e59dd3ac8cec-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://assets.tcdsb.org/stbernard/4998010/cpsc-agm-elections-minutes-september-17-2024.pdf;https://www.westtorontohustle.com/our-team,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_a914bd264614594fa4f70250bd565593,Teresa Colonna,per_d84cdebd27ac58d6ac0a955e783b9ede,docs/research/trustee-career/2026/can_a914bd264614594fa4f70250bd565593-luna.md,docs/research/trustee-career/2026/can_a914bd264614594fa4f70250bd565593-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.teresacolonna.ca/;https://thelocal.to/tdsb-catholic-school-board-trustee-election-2026/,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_202423c400a55a29b4aeabbd24a546b6,Stephanie Loor Ruiz,per_0e15b12e445654fe89e447656681f11b,docs/research/trustee-career/2026/can_202423c400a55a29b4aeabbd24a546b6-luna.md,docs/research/trustee-career/2026/can_202423c400a55a29b4aeabbd24a546b6-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_489331f6970f5c4cae48691377937359,Sal Piccininni,,docs/research/trustee-career/2026/can_489331f6970f5c4cae48691377937359-luna.md,docs/research/trustee-career/2026/can_489331f6970f5c4cae48691377937359-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,5,0,0,https://www.toronto.ca/legdocs/2004/minutes/committees/tp/tp040225.pdf;https://irp.cdn-website.com/18b66aa0/files/uploaded/School-Board-Trustees-Concerns-Contact-Information-2013-1-228daa77.pdf;https://tcdsbpublishing.escribemeetings.com/FileStream.ashx?DocumentId=664;https://tcdsbpublishing.escribemeetings.com/filestream.ashx?DocumentId=10248;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.campaignlifecoalition.com/voting-records/view/level/cst/province/on/id/1878,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_578ca769a6ce55f68cce5609ee2d0a36,Paul Salvatori,,docs/research/trustee-career/2026/can_578ca769a6ce55f68cce5609ee2d0a36-luna.md,docs/research/trustee-career/2026/can_578ca769a6ce55f68cce5609ee2d0a36-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,1,0,0,https://elections.ontarioschooltrustees.org/ResourceToolKit/2018Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_292fef10530b5163a82e65c79829e541,Josiane Aboungono,per_01cb9cf02dc6551cbfbbc98756af4fd0,docs/research/trustee-career/2026/can_292fef10530b5163a82e65c79829e541-luna.md,docs/research/trustee-career/2026/can_292fef10530b5163a82e65c79829e541-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_98881d67eba65ad08f3713f8be9fa98e,Yelena Nichilo,per_30c1e6230c2b5d84b5c5e98f0dc86d17,docs/research/trustee-career/2026/can_98881d67eba65ad08f3713f8be9fa98e-luna.md,docs/research/trustee-career/2026/can_98881d67eba65ad08f3713f8be9fa98e-terra.md,2026-08-27,reviewed,,0,0,0,0,https://cscmonavenir.ca/comite-de-participation-des-parents-4/;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_633c21ab1fb85a4d8e053f67b033741f,Angela Ogang,per_c9e8a478bf1d53dca76b16b558c8ae3a,docs/research/trustee-career/2026/can_633c21ab1fb85a4d8e053f67b033741f-luna.md,docs/research/trustee-career/2026/can_633c21ab1fb85a4d8e053f67b033741f-terra.md,2026-08-27,reviewed,,0,0,0,0,https://angelaw.ca/about;https://cabl.ca/wp-content/uploads/2023/06/2023-CABL-AGM-Declarations-of-Candidacy.pdf;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_656fcfdc512c5d22b05715336b449ee6,Celine DiNova,,docs/research/trustee-career/2026/can_656fcfdc512c5d22b05715336b449ee6-luna.md,docs/research/trustee-career/2026/can_656fcfdc512c5d22b05715336b449ee6-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,1,0,0,https://beachmetro.com/2022/10/05/toronto-votes-2022-ward-11-toronto-catholic-district-school-board-trustee-candidate-celine-dinova-profile/;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://tcdsbpublishing.escribemeetings.com/filestream.ashx?DocumentId=29649,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_19957a0f657f53778c8d080c975d3a6c,Marissa Largo,per_e5d95e47dee256a086927899e0539829,docs/research/trustee-career/2026/can_19957a0f657f53778c8d080c975d3a6c-luna.md,docs/research/trustee-career/2026/can_19957a0f657f53778c8d080c975d3a6c-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.kapisanancentre.com/mission-index-impact;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_3c5cf71c069a58b5802a61568489e9b3,Gregory Rodriguez,per_b1e037542ccb51439b82c5f1d80907dd,docs/research/trustee-career/2026/can_3c5cf71c069a58b5802a61568489e9b3-luna.md,docs/research/trustee-career/2026/can_3c5cf71c069a58b5802a61568489e9b3-terra.md,2026-08-27,reviewed,,3,0,0,0,https://grodriguezcandidatetdsbtrusteeward20.wordpress.com/;https://thelocal.to/srp2025/;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.toronto.ca/city-government/elections/ward-25-scarborough-rouge-park-by-election-list-of-candidates-third-party-advertisers/;https://elections.ontarioschooltrustees.org/ResourceToolKit/2018Election/Query.aspx?board=Toronto+District+School+Board&lang=en;https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en,Terra independently reviewed the complete Toronto 2003+ search and confirmed 3 prior occurrence(s); its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_6b662e46d4595c758ff1692fdcc69824,Jennifer Di Francesco,per_a451ee8fc0a55f6db7bb50e28ac5475a,docs/research/trustee-career/2026/can_6b662e46d4595c758ff1692fdcc69824-luna.md,docs/research/trustee-career/2026/can_6b662e46d4595c758ff1692fdcc69824-terra.md,2026-08-27,reviewed,,0,0,0,0,https://tcdsbpublishing.escribemeetings.com/filestream.ashx?DocumentId=24341;https://assets.tcdsb.org/TCDSB/3261995/cpic-annual-report-2021-2022.pdf;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_ce2847d87160597bb60ecb945f851a26,Maria Dias,per_649dc6c63dc553c0bd708bbf7c40c51c,docs/research/trustee-career/2026/can_ce2847d87160597bb60ecb945f851a26-luna.md,docs/research/trustee-career/2026/can_ce2847d87160597bb60ecb945f851a26-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.campaignlifecoalition.com/compare-candidates/view/level/cst/province/on/riding/440/subriding/166,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_fbfd95dc861f59e3a88736d6aeb23bf3,Robert Pella,per_49e3f7aa70e75f86af7426909f02bd74,docs/research/trustee-career/2026/can_fbfd95dc861f59e3a88736d6aeb23bf3-luna.md,docs/research/trustee-career/2026/can_fbfd95dc861f59e3a88736d6aeb23bf3-terra.md,2026-08-27,reviewed,,2,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://thelocal.to/ward-1-etobicoke-north/;https://www.toronto.ca/wp-content/uploads/2017/08/9059-election-2014-clerksofficialdeclarationofresults.pdf;https://www.toronto.ca/wp-content/uploads/2023/04/8831-Notice-of-RecountFinal.pdf;https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en,Terra independently reviewed the complete Toronto 2003+ search and confirmed 2 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_822c91dc5b7859f3bffaebc49cb4a0ed,Tracey Haddleton,per_3d2c9a52b03a5cf7882be8d988fd1c58,docs/research/trustee-career/2026/can_822c91dc5b7859f3bffaebc49cb4a0ed-luna.md,docs/research/trustee-career/2026/can_822c91dc5b7859f3bffaebc49cb4a0ed-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_8bbdbc503f8c50d1843f6094decf28c4,Ibrahim Hatia,per_ac4480bc7d675476a6a5d6341c1a40ae,docs/research/trustee-career/2026/can_8bbdbc503f8c50d1843f6094decf28c4-luna.md,docs/research/trustee-career/2026/can_8bbdbc503f8c50d1843f6094decf28c4-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.studentassociation.ca/wp-content/uploads/2024/07/SAGBC-BOD-May-Meeting-2024-Minutes.pdf,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_5e7c969bca2f5afb8c9048f5723b4519,Spiros Kapoglis,per_b854b122d2c350ca91e6249d54c6c174,docs/research/trustee-career/2026/can_5e7c969bca2f5afb8c9048f5723b4519-luna.md,docs/research/trustee-career/2026/can_5e7c969bca2f5afb8c9048f5723b4519-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://toronto-candidates.netlify.app/candidate/spiros-kapoglis/,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_f41f04d241c35894a49f580c4eaab821,Imran Khan,,docs/research/trustee-career/2026/can_f41f04d241c35894a49f580c4eaab821-luna.md,docs/research/trustee-career/2026/can_f41f04d241c35894a49f580c4eaab821-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,2,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://governingcouncil.utoronto.ca/secretariat/biography/imran-khan;https://www.elections.ca/res/rep/off/ovrGE45/62/table12E.html;https://www.elections.ca/res/rep/off/ovr_2026/64/data_donnees/pollresults_resultatsbureau35112.csv,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_89044a41dd6059df8e8c780e41562ab7,Dewitt Lee III,per_ef73b1c3ab9a52f496eb4c940600c274,docs/research/trustee-career/2026/can_89044a41dd6059df8e8c780e41562ab7-luna.md,docs/research/trustee-career/2026/can_89044a41dd6059df8e8c780e41562ab7-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,1,0,2,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://tubmancommunity.org/board-members;https://thelocal.to/ward-12-toronto-st-pauls/;https://www.toronto.ca/wp-content/uploads/2017/08/9059-election-2014-clerksofficialdeclarationofresults.pdf;https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+District+School+Board&lang=en;https://thecaribbeancamera.com/lee-takes-second-try-at-mayoralty/;https://thelocal.to/ward-8-eglinton-lawrence/;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_f6cdb98f716f5927a6d7702be80db45f,Christine McGirr,,docs/research/trustee-career/2026/can_f6cdb98f716f5927a6d7702be80db45f-luna.md,docs/research/trustee-career/2026/can_f6cdb98f716f5927a6d7702be80db45f-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,2,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.elections.ca/Scripts/VIS/HistoricalResults/35095_e.html;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_cf329ed10ed3594894c05b6766a5436b,Farzana Rajwani,per_97c8552379cd5742aaf1a3b183edfc6e,docs/research/trustee-career/2026/can_cf329ed10ed3594894c05b6766a5436b-luna.md,docs/research/trustee-career/2026/can_cf329ed10ed3594894c05b6766a5436b-terra.md,2026-08-27,reviewed,,1,0,0,0,https://www.farzanarajwani.ca/;https://www.farzanarajwani.ca/vision;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,Terra independently reviewed the complete Toronto 2003+ search and confirmed 1 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,Angela Kennedy,per_5853689b88db555ca8a9431a01bdd81a,docs/research/trustee-career/2026/can_d8004d3122615bda892d893bba4560ee-luna.md,docs/research/trustee-career/2026/can_d8004d3122615bda892d893bba4560ee-terra.md,2026-08-27,reviewed,,10,0,0,1,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://oasisonline.ca/wp-content/uploads/OASIS%20One%20Voice%20Kit%20-%202014%20Ontario%20General%20Election.pdf;https://cltoronto.ca/wp-content/uploads/2014/05/Toronto-Candidates-and-Ridings.pdf,Terra independently reviewed the complete Toronto 2003+ search and confirmed 10 prior occurrence(s); its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_bb720ba2d1685e488eb701b6d49711a2,Anton Perera,per_907c105d0a2057d2ab93b46f394bbbe2,docs/research/trustee-career/2026/can_bb720ba2d1685e488eb701b6d49711a2-luna.md,docs/research/trustee-career/2026/can_bb720ba2d1685e488eb701b6d49711a2-terra.md,2026-08-27,reviewed,,1,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://toronto-candidates.netlify.app/candidate/anton-perera/;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,Terra independently reviewed the complete Toronto 2003+ search and confirmed 1 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_0c6cc096ee3759faa4245e67c2840b10,Carla Allen,per_1be729a2160d5ceb932abd9e018e84ab,docs/research/trustee-career/2026/can_0c6cc096ee3759faa4245e67c2840b10-luna.md,docs/research/trustee-career/2026/can_0c6cc096ee3759faa4245e67c2840b10-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_f01007545e60587691515c07e4a903e8,Mary Cury Paul,per_242bd8208a9b5a4283ef2d25887be876,docs/research/trustee-career/2026/can_f01007545e60587691515c07e4a903e8-luna.md,docs/research/trustee-career/2026/can_f01007545e60587691515c07e4a903e8-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_16a76ce95d88555e9f4c4fe393854af1,Garry Tanuan,per_c6100ed1c5a25fcdaa2206d06b752405,docs/research/trustee-career/2026/can_16a76ce95d88555e9f4c4fe393854af1-luna.md,docs/research/trustee-career/2026/can_16a76ce95d88555e9f4c4fe393854af1-terra.md,2026-08-27,reviewed,,4,0,0,0,https://www.toronto.ca/legdocs/mmis/2017/mm/comm/communicationfile-73525.pdf;https://www.toronto.ca/legdocs/mmis/2021/sc/comm/communicationfile-130882.pdf;https://toronto-candidates.netlify.app/candidate/garry-tanuan/;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/97d72233-8681-4b3d-828e-4929d40d122c/resource/a75d576c-f315-4c90-b5c9-1ca7d9f8b51f/download/2012-tcdsb-ward-8.xls;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,Terra independently reviewed the complete Toronto 2003+ search and confirmed 4 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_4014990417345d95a6017de5bcd2c6e1,Ivanna Andrusyak,per_4a219d9d060c55239f5214d48bf24b47,docs/research/trustee-career/2026/can_4014990417345d95a6017de5bcd2c6e1-luna.md,docs/research/trustee-career/2026/can_4014990417345d95a6017de5bcd2c6e1-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://toronto-candidates.netlify.app/candidate/ivanna-andrusyak/,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_752ab998917e5fa1b787e159beed8dc3,Brandon Choi,per_0572394a8ce55529a77a1ae64ff08a08,docs/research/trustee-career/2026/can_752ab998917e5fa1b787e159beed8dc3-luna.md,docs/research/trustee-career/2026/can_752ab998917e5fa1b787e159beed8dc3-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_5a2aca85c3f35652ac94534b8180ca30,Anthony Delpero,per_ef5ab565cd045d839b596a4233507a6b,docs/research/trustee-career/2026/can_5a2aca85c3f35652ac94534b8180ca30-luna.md,docs/research/trustee-career/2026/can_5a2aca85c3f35652ac94534b8180ca30-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_907c9762c2315f14a14ef10fa5bc0950,Weidong Pei,per_3d1e2ef403175c77b058926a66557587,docs/research/trustee-career/2026/can_907c9762c2315f14a14ef10fa5bc0950-luna.md,docs/research/trustee-career/2026/can_907c9762c2315f14a14ef10fa5bc0950-terra.md,2026-08-27,reviewed,,1,0,0,0,https://www.weidongpei.ca/about;https://schoolweb.tdsb.on.ca/newtonbrook/Parents/Trustee-Pei;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,Terra independently reviewed the complete Toronto 2003+ search and confirmed 1 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_2ad9fa52dee954d4a11c8e3bdbbbb5d7,Nancy Crawford,per_9d4819cd2db25de88900ee46712abd36,docs/research/trustee-career/2026/can_2ad9fa52dee954d4a11c8e3bdbbbb5d7-luna.md,docs/research/trustee-career/2026/can_2ad9fa52dee954d4a11c8e3bdbbbb5d7-terra.md,2026-08-27,reviewed,,4,0,0,0,https://assets.tcdsb.org/strobert/2722115/newsletter-november-2022.pdf;https://www.tcdsb.org/page/board-of-trustees/;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,Terra independently reviewed the complete Toronto 2003+ search and confirmed 4 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_efde46a33f0b56afa02321b17910321a,Elina Feyginberg,per_f7f62338295b5d4192ad4903efd4c22b,docs/research/trustee-career/2026/can_efde46a33f0b56afa02321b17910321a-luna.md,docs/research/trustee-career/2026/can_efde46a33f0b56afa02321b17910321a-terra.md,2026-08-27,reviewed,,0,0,0,0,https://elina4trustee.squarespace.com/about;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_8fcf4a8990375683ba8d7255bdf4328e,Andrene Gregory,per_4b0f62673a9c5380ab3f1b42fac333cf,docs/research/trustee-career/2026/can_8fcf4a8990375683ba8d7255bdf4328e-luna.md,docs/research/trustee-career/2026/can_8fcf4a8990375683ba8d7255bdf4328e-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://medium.com/black-eyes-black-voice/carlton-darby-and-the-politics-of-possibility-c23f39ebe539,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
