candidacy_id,target_person_id,decision,confidence,rationale,evidence_urls,reviewer
can_8415324b62fa5e4bb2a206ba0d0f8b70,per_08ed16179fd25ea5ad40c795beb65e85,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://results.elections.on.ca/api/report-groups/4/report-outputs/503/csv;https://results.elections.on.ca/api/report-groups/4/report-outputs/508/csv,independent-adjudication-bucket-1
can_849be6ad44d9576484c93074896f2d77,per_955b2c55f6035fd8bec0a9e548ba58d2,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_8535afba3ae45399a8505bf8c6660a2d,per_0cd636bb5e8b52e5892b21038393acec,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://www.elections.ca/scripts/OVR2011/34/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_855b08e5881a50b9b4addd837f61f6eb,per_116bccd349dd5b8a9d02fb19291e5862,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_85a1b9a890cb57f0aa88d996133cb45f,per_7b66a05627cf557db879bb07990a8aa6,confirmed,high,"Candidate-controlled campaign history and matching first-person biographies explicitly bridge the federal, provincial, and municipal candidacies to the existing Person; no contradictory occurrence or same-event collision was found.",https://www.toronto4life.ca/2014--2018-toronto-city-councillor-municipal-election.html;https://beachmetro.com/2023/11/15/scarborough-southwest-byelection-2023-candidate-anthony-internicola-answers-our-questions/;https://en.votemate.org/canada2019/candidates/2255,council-batch-2-evidence-review
can_85f12ca63c63581ebf80d9710560d3c5,per_4fb75ca0f2ba54879735652aa701181a,confirmed,high,"Party, direct-response, and fact-checked profiles identify the same rare-name architect and Green candidate across the provincial, municipal, and federal Don Valley West candidacies.",https://jointhealth.org/electionfederal2025-candidate-responses-GreenParty.cfm?locale=en-CA;https://gpo.ca/2021/06/02/sheena-sharp-nominated-as-green-party-candidate/;https://thelocal.to/ward-15-don-valley-west-by-election-candidates-2024/,council-batch-2-evidence-review
can_861c77407f2d52e69630dae51986d539,per_ff11c06004f758998ecbea5c6c9ed0a0,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_86cb66aaa91552239d5d267f6f6c5d31,per_57ce819a197e5fec897dd6758ac099cf,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_86da1c90cd6751a9ab45ba6015b295f3,per_3ec6d8e61c565378ae90753ba7c51ab9,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_86dbed41a306516aa6564015ed84ea5f,per_000472303d6757c3aeed6254ebfba92c,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_8702c409b44c56869788d0fcb7ee8999,per_b05bca5a3f225453b8484ce46c8b2bb8,confirmed,high,A candidate-authored Ward 19 questionnaire identifies the council campaign and service as MP for Beaches-East York; the House of Commons record corroborates that prior office.,https://deca.to/ward-19-candidate-qa-matthew-kellway/;https://www.ourcommons.ca/Members/en/matthew-kellway%2871585%29,consequential-council-evidence-review
can_8727caf972855664a457ff9eea184daa,per_acc2321c531b5bd6bcdb48a3cb850389,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_878f008dffed5988af663b51ee21a2e7,per_b64faf7902aa556198fc50fdb5258e49,confirmed,high,Official results show the same candidate in the same toronto_catholic_district_school_board trustee district (Ward 4) as the confirmed 2010 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,independent-adjudication-bucket-1
can_87dc09963d025b42ba1ed862a1a3086e,per_2ca802ab0bb55224bfa4298f0b12970c,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_87f81810b5b456b99e8982ea3b3cf9c9,per_449db5317b8d51839f4403cde7a9f3fa,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_88072d9f9f52560ab8d39cd75c7fecff,per_449db5317b8d51839f4403cde7a9f3fa,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_8810539127225ef487e9cdf7b653bdf3,per_4c8a5911f9885151a78e4dc9a5feb8fd,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,independent-adjudication-bucket-1
can_88287f60ed1f563e8ca88270f8273135,per_d92efe7c7cf65fe185f2ab4344730f7f,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_88372594a0d1537cb053b39d26ade3fc,per_70ea0da1455352ce8a8b3a715d8fec83,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_88679a0b033e5771aeaad7a3446b859a,per_51d759025cdb5b699415b91f4a43f0d5,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_88cdf83e269e5d979b74ec3a900169f1,per_a7d99bd4713856f0b911d07aef6c31ef,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_88fb3f25b9fb52d09de97b5520f463c0,per_88e2fc04e7c859c3a729f29683bb15dc,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_893f4a3ffee557edb01f1629eab1fccc,per_546a50310fbe5401a126a3864d97fbb3,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_8946a75a4c0a594bb0de5f0d3c658dfd,per_cfde0c3667245862aa0f774a719e3419,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_896d9787ac0f517f914f263de765478b,per_085a1a3607555e3fae0da14b66f9ffa6,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_898d653421515b048bc1b10de5b94a66,per_ece5a4b1c23c56e3a844780cdf9ffc4b,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_89a5370219825c2d84d7990acd2f3fb0,per_bac66ab63b63506990d1624dc20b7042,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_89b7defefff958269ec338774bb2c680,per_3ec6d8e61c565378ae90753ba7c51ab9,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_8a17877479f25148a5b2aa837d6ee1ed,per_da89e47733c959288df8c85901667e88,confirmed,high,"Official result continuity: same body/office, displayed district “Ward 22”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_8a95af9600d55d6fb6fe8d75c9ef4761,per_23447e9c350758668744442a1eb1a5af,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_8b6df4007fe4592bb5df31ed87a7d6b7,per_f50aafbd6e65542692fc247ae63282df,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_8baeff0912d8533ba6929a0fcabefc51,per_443faa4b55235df2a75e74216f08e4c5,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_8bb4e73adb04567dbcbc661495b017d0,per_033bfaeec54b5b3fb41e0d651a17bd96,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_8bb9b57903825e7cbd6728c3739e5e1c,per_03b6008242f554e59fa8bb05090a7262,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_8bca6a89c8595eaaae68b6dc723d25f2,per_6654c1c7bb7b5f15bebbbca60e501b97,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_8c1efb5f8856524086f5bf4a72f3342f,per_8fab8df34c42581a8ef72786f715c3ad,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_8ca2fe3ee27555b0ad486f10f4645d0d,per_ace9396f014150ff94149657a1e256ab,confirmed,high,"A 2015 profile explicitly connects the federal candidacy to the 2014 TDSB run, while later profiles repeat the same distinctive education, teaching, spouse, and family details across the 2018 and 2021 occurrences.",https://gleanernews.ca/page/120/;https://www.youcount.ca/candidates/3935,council-batch-2-evidence-review
can_8ced90ff7ef351daad95516f5b51e377,per_a3fafcf0b4a8541892bcd80fe171773d,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_8cefa8625c10554296862649a024b60a,per_6dbd346ddaba5349b1188f1bbd6e5478,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/48/report-outputs/1096/csv;https://results.elections.on.ca/api/report-groups/48/report-outputs/1089/csv;https://results.elections.on.ca/api/report-groups/48/report-outputs/1094/csv,independent-adjudication-bucket-1
can_8d10397db8ee50e4b111a0e65ad4a6b6,per_e5b21e53b8ee51e387755704d6797614,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/1/report-outputs/932/csv;https://results.elections.on.ca/api/report-groups/1/report-outputs/925/csv;https://results.elections.on.ca/api/report-groups/1/report-outputs/930/csv,independent-adjudication-bucket-1
can_8e6c404ce2545b19b3d5413a881d754b,per_df78a26908df56398f6feaaa81ef11a4,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_8e8b682c63e15304a523ad137c5c6751,per_879ab85d24c6595f849d3aed56623719,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tcdsb.org/,independent-adjudication-bucket-2
can_8e93cc0b3c145ee4a297c79bff0c3687,per_c4e03c616eee5ddc9842c396e18cdbc0,confirmed,high,"Official result continuity: same body/office, displayed district “Ward 4”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_8eb0b96fd86159348a661a484ec38be0,per_cf67e953cc5d5813be347c92214ea37d,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_8ed12f9590ee5198bb7016dfc8421ccc,per_a0c1afdedea75ec48ba2f61bf77797ad,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_8f35018bfb0b5fe880844aee99decb9e,per_4ba352ff4172564f8bc0b40273666759,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_8f463113d7575175b02955f244ddce44,per_a058ca36ff575589a3d59793cedba0b6,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_8f6f5889f425524188d9a21e8bf0dccb,per_238c860d2f9a5736852e516ebcb16a70,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovrGE45/62/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_8f834e1ee97255f9bd40c06534b0b510,per_10880c49eccd5b04aa423a7743bc6cfb,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_8f83814ee32c5eb8b32b541640726b11,per_347c82802924528995ecb19724ca7a5c,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_902ddc5622a35769b0dc9503aefc2dec,per_7bdbea9203935ec1b28ef50ada4073c8,unresolved,low,"The target has confirmed activity in the same represented body, but not a matching office/district occurrence; exact name is insufficient across offices, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_9055eb66f0a856cabe235b6a384327c1,per_bbdb8b5b66ae598ba10af97e4669b06a,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_90847115d65158f29c71dfe3d717587d,per_4826264c176d51b9a676838e17f3ba2d,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_910c3031a66e5d91978ea8cb4b25fd15,per_2d23abe818995711b696fd8b8f2af4ed,confirmed,high,A contemporaneous Ward 7 candidate interview identifies Christopher Mammoliti as the 2022 council candidate and states that he had served four years as a TDSB trustee; official City and TDSB records corroborate the occurrences.,https://emeryvillagevoice.ca/Meet-Your-Ward-7-Humber-River---Black-Creek-2022-election-candidates;https://www.tdsb.on.ca/News/Article-Details/ArtMID/474/ArticleID/1557/Alexander-Brown-Acclaimed-Chair-of-the-Toronto-District-School-Board;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,consequential-council-hold-followup
can_914f54f2c41d5c3ea3578db5aa60ec5a,per_75a82a5ddd195da2bccc289f8513f8d2,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_915baded8277578bb5772f7f21380490,per_d87baa6a15115b7fbf1db8c7df591fc3,confirmed,high,"Official result continuity: same body/office, displayed district “Eglinton—Lawrence”, and party/affiliation match a confirmed candidacy; no same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_918768352bd3531fa39d5c74b1c09411,per_6412bd6d3bce5a0b8d1a7c82085749fe,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_91bfef8764585c34b976fb6835a4407e,per_4f3815c6337e5400bf0823d034fc48f7,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_91da1bed940d5ee79133caa53c5cec2d,per_bcfbb71d06325ab69c98fd92e7da065f,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_91f4bf41815158fd979cd176ee0b24d4,per_99e7c7fb654e5a6caf9b4d82439eea03,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_92e5f276fbb65df2a96f5acd00337559,per_166cacef70bd5bd4b69f66b2e3318e4a,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_93034e082ddd5486b37cdff461108dbe,per_01e55c64208d564aad668a9cbe1847a7,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_9339944ddc295df78fc62cbd7a97a49d,per_ef8c7d5062555316a257bf3789dc3864,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://results.elections.on.ca/api/report-groups/4/report-outputs/503/csv;https://results.elections.on.ca/api/report-groups/4/report-outputs/508/csv,independent-adjudication-bucket-1
can_9355c34b54da5d24b991b05bec531182,per_f3a7a5e7ef515b52af913693e70a0685,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_935d06439a1c5d748234307fead59630,per_6720fedc02b652228dda673d343a0df8,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_93a3ff92235f5fa5941eb09306ceb02a,per_32814e1dbfe456938caee10e6e88c29c,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_942aa7b587315ede9e134ff3f501ae9b,per_a4f693d03b055d16989f9ce5c4c124c5,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_94c9f534cc225dbbb74ad1b9aa11a1d7,per_74212bbadc535bca8fa201bda63cee06,confirmed,high,A candidate-authored council questionnaire identifies Malika Ghous as the sitting TDSB trustee for Scarborough Southwest; the City filing record identifies the Ward 20 council campaign.,https://beachmetro.com/2023/11/15/scarborough-southwest-byelection-2023-candidate-malika-ghous-answers-our-questions/;https://secure.toronto.ca/EFD/jsf/candidate2018/candidate_campaign_status.xhtml?campaign=20,consequential-council-evidence-review
can_94cf5ce722615692aace51d578fc69d6,per_a1b740b059ae5de6adca06c9e099ecc5,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_94fa949cbc6d51cb9f996e1006a5106e,per_a184194777035fbaa37cb04a52a218e4,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://results.elections.on.ca/api/report-groups/45/report-outputs/1043/csv;https://results.elections.on.ca/api/report-groups/45/report-outputs/1048/csv,independent-adjudication-bucket-1
can_950af0b899105352acc45ee9e96f36a7,per_546a50310fbe5401a126a3864d97fbb3,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_954adcc8a9135c0bb50376cb984f1637,per_dcf81aa9f2785dfe91089150ec4ccddc,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_956d94f496725e4d9c7cb02f9243af3c,per_7a6c09e82feb52cdbcd1fa757f7c708d,confirmed,high,"Official result continuity: same body/office, displayed district “City of Toronto”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_959dced6d7465a9fb47be01a6b544f74,per_49df4ac999ee5622807c0776d2811835,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_96f062b6011c5751b9af93ac278236c8,per_35ea9f020c565de2a219a14213d94b73,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_9757be4df48659578854f772c97ece28,per_2b3284dbf4ff55c69d2897a8190c0220,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_9770c1b19f1554eebf7637de77273b40,per_5e04767597b8580a9f5eaa73a13ded4e,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_9787a407c766514daf387ec5446a3965,per_07e60867724b57d19bf464457d3fde05,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://www.elections.ca/res/rep/off/ovr2019app/51/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_983c2912237e54c890a1a50813638d73,per_690db69c2af0513f90abe3c23a02b3c6,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_9844584c551952269e118702ad04bc3c,per_26941289e65b5f76b4229777ef73dab3,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/scripts/OVR2004/23/data/ON.zip;https://www.elections.ca/scripts/OVR2004/23/data/table12.csv,independent-adjudication-bucket-1
can_98a86d0fde19588caf51d095bae17f46,per_47f14ba2b4fa5a8ba1707ce46ec5d6f4,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_98e4815b33ec543795f6d28ed05ad4a1,per_17e2dabefe625e00b96160e3d410944a,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
